File Type,Element Type,Element Name,Suggested Name
.js,function,arrCopy,arr_copy
.py,variable,bs_kwargs,bs_kwargs
.py,function,downgrade,downgrade
.ts,function,transformFileName,transform_file_name
.py,variable,json,json
.svelte,variable,_code,_code
.py,variable,GOOGLE_CLIENT_SECRET,google_client_secret
.js,function,index_browser_text,index_browser_text
.js,function,isAdditiveMutation,is_additive_mutation
.py,function,cleanup_files,cleanup_files
.svelte,variable,chatListLoading,chat_list_loading
.py,variable,ENABLE_TAGS_GENERATION,enable_tags_generation
.js,function,getType,get_type
.svelte,variable,scaledRMS,scaled_rms
.js,function,emptyTarget,empty_target
.py,variable,generate_chat_completions,generate_chat_completions
.py,function,usage,usage
.svelte,variable,buttonsContainerElement,buttons_container_element
.svelte,variable,items,items
.svelte,variable,collapsible,collapsible
.svelte,variable,objectUrl,object_url
.py,class,FolderModel,folder_model
.py,variable,must,must
.js,function,Set,set
.js,function,representYamlBinary,represent_yaml_binary
.svelte,svelte_prop,userIds,user_ids
.py,variable,user_ids,user_ids
.ts,variable,updateFunctionValvesById,update_function_valves_by_id
.ts,variable,initials,initials
.svelte,variable,rootFolders,root_folders
.py,variable,OLLAMA_BASE_URL,ollama_base_url
.py,variable,tool_function,tool_function
.py,variable,Memories,memories
.py,variable,system,system
.py,function,__init__,__init__
.js,function,hashClear,hash_clear
.py,variable,WEBUI_AUTH_COOKIE_SAME_SITE,webui_auth_cookie_same_site
.js,function,encodeObject,encode_object
.ts,variable,getFileContentById,get_file_content_by_id
.py,function,get_file_metadatas_by_ids,get_file_metadatas_by_ids
.js,variable,encoders_binary,encoders_binary
.py,function,update_user_api_key_by_id,update_user_api_key_by_id
.svelte,variable,floatingInputValue,floating_input_value
.js,function,getNewLines,get_new_lines
.py,variable,USER_PERMISSIONS_FEATURES_IMAGE_GENERATION,user_permissions_features_image_generation
.js,function,paths,paths
.py,class,GroupUpdateForm,group_update_form
.svelte,variable,data,data
.js,function,createBind,create_bind
.ts,function,handleMessage,handle_message
.svelte,svelte_prop,capabilities,capabilities
.svelte,variable,responseContent,response_content
.ts,variable,buffer,buffer
.py,variable,BING_SEARCH_V7_SUBSCRIPTION_KEY,bing_search_v7_subscription_key
.js,function,FromEntriesSequence,from_entries_sequence
.svelte,variable,textareaElement,textarea_element
.py,variable,stream,stream
.js,class,IdentityManager,identity_manager
.js,function,onwriteDrain,onwrite_drain
.svelte,svelte_prop,parentDragged,parent_dragged
.py,function,test_delete_api_key,test_delete_api_key
.py,variable,ENABLE_RAG_LOCAL_WEB_FETCH,enable_rag_local_web_fetch
.py,function,version_callback,version_callback
.py,class,FunctionMeta,function_meta
.js,function,checkInt,check_int
.js,function,computeNewHighWaterMark,compute_new_high_water_mark
.py,variable,MODELS,models
.js,function,basePropertyOf,base_property_of
.py,variable,hashed_string,hashed_string
.js,function,keysIn,keys_in
.js,function,json,json
.py,variable,add,add
.js,function,customOmitClone,custom_omit_clone
.svelte,variable,onFocus,on_focus
.ts,variable,isValidHttpUrl,is_valid_http_url
.js,function,ImmutablePureComponent,immutable_pure_component
.py,variable,document_embedding,document_embedding
.svelte,variable,time,time
.py,function,predict,predict
.py,variable,FONTS_DIR,fonts_dir
.svelte,function,triggerScroll,trigger_scroll
.svelte,variable,stats,stats
.py,variable,server_hostname,server_hostname
.js,function,arrayIncludes,array_includes
.py,variable,pdf,pdf
.py,variable,source,source
.svelte,svelte_prop,collapsible,collapsible
.svelte,svelte_prop,items,items
.svelte,variable,entryPath,entry_path
.py,variable,maxage,maxage
.py,variable,redirect_url,redirect_url
.js,function,is_WHITE_SPACE,is_white_space
.py,variable,remove_selectors,remove_selectors
.js,function,SlowBuffer,slow_buffer
.py,function,get_prompt_by_command,get_prompt_by_command
.ts,variable,getModels,get_models
.py,variable,USER_PERMISSIONS_CHAT_TEMPORARY,user_permissions_chat_temporary
.py,variable,new_tag_id,new_tag_id
.svelte,variable,themeToApply,theme_to_apply
.py,function,delete_feedback_by_id,delete_feedback_by_id
.js,function,isSpecificValue,is_specific_value
.js,function,baseClone,base_clone
.py,variable,INVALID_EMAIL_FORMAT,invalid_email_format
.js,function,boundsError,bounds_error
.js,function,OrderedMap,ordered_map
.svelte,variable,obj,obj
.js,function,ArraySeq,array_seq
.ts,variable,getChannels,get_channels
.py,variable,user_group_ids,user_group_ids
.js,function,oas3,oas3
.py,class,ChatMessage,chat_message
.py,variable,secure,secure
.js,function,render,render
.py,variable,hashed,hashed
.ts,variable,createMessagesList,create_messages_list
.ts,variable,getModelsConfig,get_models_config
.py,variable,INCORRECT_FORMAT,incorrect_format
.js,function,composeNode,compose_node
.svelte,variable,showNextMessage,show_next_message
.svelte,variable,adminDetails,admin_details
.svelte,variable,tags,tags
.py,function,_create_collection_if_not_exists,_create_collection_if_not_exists
.py,variable,flags,flags
.py,variable,config,config
.svelte,svelte_prop,page,page
.svelte,variable,toggleImageCompression,toggle_image_compression
.py,function,update_file_metadata_by_id,update_file_metadata_by_id
.js,function,MakeRef,make_ref
.svelte,svelte_prop,data,data
.svelte,variable,cancelModelPullHandler,cancel_model_pull_handler
.py,variable,start_tag_pattern,start_tag_pattern
.js,variable,shallowArrayEquals,shallow_array_equals
.svelte,variable,tool,tool
.py,function,update_prompt_by_command,update_prompt_by_command
.py,function,get_prompt_list,get_prompt_list
.js,function,_assertThisInitialized,_assert_this_initialized
.js,variable,specmap_noop,specmap_noop
.svelte,variable,editChatTitle,edit_chat_title
.ts,variable,getKnowledgeBases,get_knowledge_bases
.js,function,applyOperation,apply_operation
.js,function,onEndNT,on_end_nt
.svelte,variable,custom,custom
.py,variable,content_stripped,content_stripped
.py,variable,existing_type,existing_type
.py,function,delete_collection,delete_collection
.svelte,variable,showConnectionModal,show_connection_modal
.js,function,basePropertyDeep,base_property_deep
.js,function,_functionName,_function_name
.svelte,variable,width,width
.js,function,encode,encode
.py,variable,base_model_match,base_model_match
.svelte,variable,regenerateButton,regenerate_button
.js,function,getHolder,get_holder
.py,variable,expires_delta,expires_delta
.js,function,_xdropWhile,_xdrop_while
.js,function,context_tree_createNode,context_tree_create_node
.py,variable,module,module
.svelte,variable,confirmHandler,confirm_handler
.js,function,visitor_getNodeType,visitor_get_node_type
.svelte,variable,setRerankingConfig,set_reranking_config
.py,function,disconnect,disconnect
.js,function,source,source
.js,function,hashMerge,hash_merge
.js,function,parse,parse
.svelte,variable,chatEventEmitter,chat_event_emitter
.py,variable,STT_OPENAI_API_KEY,stt_openai_api_key
.py,variable,DATABASE_POOL_MAX_OVERFLOW,database_pool_max_overflow
.svelte,variable,saveCode,save_code
.ts,variable,processWeb,process_web
.svelte,svelte_prop,accessRoles,access_roles
.svelte,variable,canvas,canvas
.svelte,variable,isCtrlPressed,is_ctrl_pressed
.svelte,variable,onDrag,on_drag
.js,function,last,last
.js,function,stateCommentStartDash,state_comment_start_dash
.svelte,function,closeFloatingButtons,close_floating_buttons
.js,function,getGlobal,get_global
.ts,variable,getWeekday,get_weekday
.svelte,variable,cloneModelHandler,clone_model_handler
.js,function,own_enumerable_keys,own_enumerable_keys
.js,function,CorkedRequest,corked_request
.js,function,compose,compose
.py,function,get_rf,get_rf
.js,function,construct,construct
.js,function,BufferList,buffer_list
.py,variable,db_vector_length,db_vector_length
.js,function,extractProtocol,extract_protocol
.py,variable,replacements,replacements
.js,function,onwriteStateUpdate,onwrite_state_update
.svelte,variable,weekday,weekday
.py,function,commit_session_after_request,commit_session_after_request
.js,function,foldLine,fold_line
.ts,function,katexStart,katex_start
.js,function,config,config
.js,variable,visitor_visit,visitor_visit
.py,function,mock_webui_user,mock_webui_user
.svelte,svelte_prop,showNextMessage,show_next_message
.svelte,variable,tokenizer,tokenizer
.js,function,mergeIntoMapWith,merge_into_map_with
.py,variable,changelog_json,changelog_json
.svelte,svelte_prop,valves,valves
.py,variable,SERPER_API_KEY,serper_api_key
.py,function,get_app_config,get_app_config
.js,function,castRearg,cast_rearg
.js,function,persistAuthorizationIfNeeded,persist_authorization_if_needed
.svelte,variable,autoScroll,auto_scroll
.py,variable,USER_PERMISSIONS_FEATURES_CODE_INTERPRETER,user_permissions_features_code_interpreter
.svelte,variable,parentRect,parent_rect
.js,function,ValueNode,value_node
.svelte,function,onMouseDown,on_mouse_down
.py,variable,ollama_options,ollama_options
.py,variable,CODE_INTERPRETER_JUPYTER_TIMEOUT,code_interpreter_jupyter_timeout
.py,variable,results_count,results_count
.js,function,extractFileNameFromContentDispositionHeader,extract_file_name_from_content_disposition_header
.js,function,eventNames,event_names
.svelte,variable,file,file
.py,function,migrate_modelfile_to_model,migrate_modelfile_to_model
.py,function,update_user_settings_by_session_user,update_user_settings_by_session_user
.js,function,updateMap,update_map
.svelte,variable,handleKeyDown,handle_key_down
.svelte,variable,querystring,querystring
.svelte,svelte_prop,width,width
.py,function,__event_emitter__,__event_emitter__
.py,variable,local_files_only,local_files_only
.svelte,variable,modelIds,model_ids
.svelte,variable,selectedContentIdx,selected_content_idx
.svelte,variable,modelTransferring,model_transferring
.py,function,update_task_config,update_task_config
.js,function,constructYamlFloat,construct_yaml_float
.py,variable,CHANGELOG,changelog
.js,function,countHolders,count_holders
.py,function,delete_tool_by_id,delete_tool_by_id
.svelte,variable,fileMaxSize,file_max_size
.py,function,update_user_valves_by_id_and_user_id,update_user_valves_by_id_and_user_id
.svelte,variable,readOnly,read_only
.js,function,prop,prop
.py,variable,ENV_VAR_NOT_FOUND,env_var_not_found
.svelte,variable,name,name
.js,function,subscribeUpdates,subscribe_updates
.js,function,observe,observe
.py,variable,ids,ids
.py,variable,DEFAULT_IMAGE_PROMPT_GENERATION_PROMPT_TEMPLATE,default_image_prompt_generation_prompt_template
.py,variable,LDAP_SERVER_HOST,ldap_server_host
.js,function,inherit,inherit
.js,function,ReadableState,readable_state
.py,variable,user_id,user_id
.py,variable,USER_PERMISSIONS_CHAT_CONTROLS,user_permissions_chat_controls
.py,variable,con,con
.py,function,autocomplete_generation_template,autocomplete_generation_template
.py,class,Model,model
.py,variable,filter,filter
.ts,variable,getMemories,get_memories
.js,function,unaryIdentical,unary_identical
.svelte,variable,shiftKey,shift_key
.js,function,handleAICompletion,handle_aicompletion
.svelte,variable,selected,selected
.py,function,test_delete_file,test_delete_file
.svelte,variable,confirmSelectWeb,confirm_select_web
.py,class,FunctionModel,function_model
.svelte,variable,similarity,similarity
.py,function,get_function_params,get_function_params
.js,function,Iterator,iterator
.py,function,query_collection_handler,query_collection_handler
.js,variable,serializers_value,serializers_value
.js,function,_isTransformer,_is_transformer
.py,variable,tools_module,tools_module
.py,function,_create_index,_create_index
.js,function,baseZipObject,base_zip_object
.svelte,variable,normalizedValue,normalized_value
.py,variable,ssl,ssl
.js,function,_curry2,_curry2
.js,function,listCacheGet,list_cache_get
.py,variable,CODE_EXECUTION_JUPYTER_TIMEOUT,code_execution_jupyter_timeout
.py,variable,db_user,db_user
.svelte,variable,attributes,attributes
.py,function,get_knowledge_bases,get_knowledge_bases
.py,variable,request_tasks,request_tasks
.py,variable,event_data,event_data
.svelte,variable,ollama,ollama
.py,variable,system_message_content,system_message_content
.svelte,variable,input,input
.js,function,isIterator,is_iterator
.py,function,get_current_user,get_current_user
.svelte,svelte_prop,autoScroll,auto_scroll
.py,function,check_at_least_one_field,check_at_least_one_field
.py,variable,function_list,function_list
.py,variable,username,username
.py,variable,password,password
.py,class,KnowledgeUserResponse,knowledge_user_response
.js,function,trimmedEndIndex,trimmed_end_index
.py,variable,app,app
.js,function,ownKeys,own_keys
.svelte,variable,mergedResponse,merged_response
.py,variable,user,user
.py,variable,authorize_url,authorize_url
.svelte,variable,embeddings,embeddings
.svelte,svelte_prop,history,history
.svelte,variable,responseMessageId,response_message_id
.py,variable,expired_sids,expired_sids
.py,function,delete_tools_by_id,delete_tools_by_id
.ts,variable,synthesizeOpenAISpeech,synthesize_open_aispeech
.js,function,keywordData,keyword_data
.py,variable,skip,skip
.js,class,JSONSerialiser,jsonserialiser
.ts,variable,updateDefaultUserRole,update_default_user_role
.js,function,hashHas,hash_has
.py,function,_create_db_url,_create_db_url
.py,function,update_user_last_active_by_id,update_user_last_active_by_id
.js,function,sigma0,sigma0
.py,function,load_b64_image_data,load_b64_image_data
.js,function,nativeKeysIn,native_keys_in
.svelte,variable,addPipelineHandler,add_pipeline_handler
.svelte,variable,lines,lines
.js,function,newThrownErr,new_thrown_err
.svelte,variable,customFieldName,custom_field_name
.js,function,Gamma1,gamma1
.ts,variable,getFolderById,get_folder_by_id
.py,variable,RAG_TOP_K,rag_top_k
.py,function,get_tag_by_name_and_user_id,get_tag_by_name_and_user_id
.js,function,readBigUInt64LE,read_big_uint64le
.svelte,svelte_prop,readOnly,read_only
.py,variable,request_data,request_data
.svelte,svelte_prop,name,name
.ts,variable,getUserGroups,get_user_groups
.py,variable,query_url,query_url
.js,function,difference,difference
.py,variable,selected_model_id,selected_model_id
.py,variable,tls,tls
.py,variable,validate,validate
.js,function,commonKeyword,common_keyword
.ts,variable,updateUserInfo,update_user_info
.svelte,variable,size,size
.ts,variable,fileName,file_name
.ts,function,detailsRenderer,details_renderer
.svelte,variable,getChatEventEmitter,get_chat_event_emitter
.py,variable,start,start
.js,variable,TextArea,text_area
.js,function,filter,filter
.svelte,variable,deletePipelineHandler,delete_pipeline_handler
.py,variable,datatype,datatype
.py,variable,dialect_name,dialect_name
.svelte,variable,enable,enable
.py,function,clear,clear
.js,function,emitTagAndPreviousTextNode,emit_tag_and_previous_text_node
.svelte,svelte_prop,shiftKey,shift_key
.svelte,variable,selectedKnowledge,selected_knowledge
.svelte,variable,loadSharedChat,load_shared_chat
.py,variable,available_models,available_models
.svelte,svelte_prop,selected,selected
